Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2022-09-26,Happy Death Day,2017,https://boxd.it/3g9oAN,3,,,2022-09-25
2022-10-01,Amsterdam,2022,https://boxd.it/3h4jhZ,3,,,2022-09-29
2022-10-01,Mystery Train,1989,https://boxd.it/3h4jw1,4,,,2022-09-30
2022-10-03,The Shining,1980,https://boxd.it/3hFFXd,5,,,2022-10-01
2022-10-06,Avatar,2009,https://boxd.it/3ievsJ,5,Yes,,2022-10-05
2022-10-08,The Beasts,2022,https://boxd.it/3iFbb3,5,,,2022-10-07
2022-10-08,The Worst Ones,2022,https://boxd.it/3iFc0P,3.5,,,2022-10-07
2022-10-09,War Pony,2022,https://boxd.it/3iPV2L,4,,,2022-10-08
2022-10-11,Holy Spider,2022,https://boxd.it/3jmES7,4,,,2022-10-10
2022-10-12,See How They Run,2022,https://boxd.it/3jFmB1,3,,,2022-10-12
2022-10-21,Brother and Sister,2022,https://boxd.it/3lmPsH,,,,2022-10-12
2022-10-20,Back to the Future,1985,https://boxd.it/3ldtwT,5,Yes,,2022-10-19
2022-10-24,Back to the Future Part II,1989,https://boxd.it/3lYq9h,4,Yes,,2022-10-23
2022-10-26,Back to the Future Part III,1990,https://boxd.it/3muZMx,3.5,Yes,,2022-10-24
2022-10-26,Bodies Bodies Bodies,2022,https://boxd.it/3mvV1f,3.5,,,2022-10-25
2022-10-30,The Mighty Ducks,1992,https://boxd.it/3nfb87,3.5,,,2022-10-29
2022-10-31,Goal!,2005,https://boxd.it/3nyl5F,3,Yes,,2022-10-30
2022-11-01,Sick of Myself,2022,https://boxd.it/3nOUmj,4,,,2022-10-31
2022-11-02,D2: The Mighty Ducks,1994,https://boxd.it/3nZy8r,2.5,,,2022-11-01
2022-11-10,D3: The Mighty Ducks,1996,https://boxd.it/3pLej5,2,,,2022-11-09
2022-11-10,Black Panther: Wakanda Forever,2022,https://boxd.it/3pLO3H,3.5,,,2022-11-09
2022-11-14,Rookie of the Year,1993,https://boxd.it/3qEBxz,2,,,2022-11-14
2022-11-15,The Menu,2022,https://boxd.it/3qYsGd,3.5,,,2022-11-15
2022-11-24,Bones and All,2022,https://boxd.it/3sDRxB,3.5,,,2022-11-23
2022-12-02,Burning Days,2022,https://boxd.it/3ugG5t,5,,,2022-12-01
2022-12-18,Avatar: The Way of Water,2022,https://boxd.it/3xQYW5,5,,,2022-12-18
2023-01-09,Recep Ivedik 7,2022,https://boxd.it/3FME13,,,,2022-12-24
2022-12-26,Klaus,2019,https://boxd.it/3A9d39,4,,,2022-12-26
2023-01-02,Glass Onion,2022,https://boxd.it/3CMRhV,,,,2023-01-01
2023-01-05,The Fabelmans,2022,https://boxd.it/3E0rur,4,,,2023-01-04
2023-01-09,Recep Ivedik 5,2017,https://boxd.it/3FMDjZ,,,,2023-01-08
2023-01-11,EO,2022,https://boxd.it/3GoKRZ,,,,2023-01-09
2023-01-11,Operation Fortune: Ruse de Guerre,2023,https://boxd.it/3GoKuL,3,,,2023-01-10
2023-01-12,M3GAN,2022,https://boxd.it/3GGWXB,3,,,2023-01-11
2023-01-19,Piranha II: The Spawning,1982,https://boxd.it/3J8hKP,,,,2023-01-18
2023-01-30,Avatar: The Way of Water,2022,https://boxd.it/3MQRyl,5,Yes,,2023-01-29
2023-02-02,Mummies,2023,https://boxd.it/3Nv4VR,2.5,,,2023-01-31
2023-02-02,The Banshees of Inisherin,2022,https://boxd.it/3NruRN,5,,,2023-02-01
2023-02-16,New Year's Eve,2022,https://boxd.it/3RqsCv,2,,,2023-02-05
2023-02-10,Your Christmas or Mine?,2022,https://boxd.it/3PRWO3,,,,2023-02-09
2023-02-16,Big,1988,https://boxd.it/3Rt3gv,4,,,2023-02-15
2023-02-17,Turner & Hooch,1989,https://boxd.it/3RCIoD,2.5,,,2023-02-16
2023-02-20,Splash,1984,https://boxd.it/3SFbpX,3,,,2023-02-19
2023-02-21,"Honey, I Shrunk the Kids",1989,https://boxd.it/3SQD0D,3.5,,,2023-02-20
2023-02-22,"Honey, I Blew Up the Kid",1992,https://boxd.it/3TfgJv,,,,2023-02-21
2023-02-22,"Honey, We Shrunk Ourselves",1997,https://boxd.it/3TfgZX,,,,2023-02-21
2023-02-24,Ant-Man,2015,https://boxd.it/3TUtuF,3,Yes,,2023-02-24
2023-02-25,Ant-Man and the Wasp: Quantumania,2023,https://boxd.it/3U4WGv,2.5,,,2023-02-24
2023-02-27,Django Unchained,2012,https://boxd.it/3UJipL,5,,,2023-02-26
2023-02-28,Wristcutters: A Love Story,2006,https://boxd.it/3UXjkZ,4,Yes,,2023-02-27
2023-03-08,Scream VI,2023,https://boxd.it/3Xgp8B,3,,,2023-03-08
2023-03-10,65,2023,https://boxd.it/3XKFwT,1.5,,,2023-03-08
2023-03-12,Scream,1996,https://boxd.it/3Yf3oz,4,,,2023-03-12
2023-03-13,Scream 2,1997,https://boxd.it/3YARUd,3,,,2023-03-12
2023-03-16,Shazam! Fury of the Gods,2023,https://boxd.it/3ZkpTD,3,,,2023-03-15
2023-03-20,Scream 3,2000,https://boxd.it/40nMah,2.5,,,2023-03-19
2023-03-26,Scream 4,2011,https://boxd.it/4224nn,3,,,2023-03-26
2023-03-27,Cocaine Bear,2023,https://boxd.it/42iOkV,3,,,2023-03-26
2023-03-31,Missing,2023,https://boxd.it/43chq9,,,,2023-03-28
2023-04-05,Dungeons & Dragons: Honor Among Thieves,2023,https://boxd.it/44HfSL,4,,,2023-04-04
2023-04-17,The Super Mario Bros. Movie,2023,https://boxd.it/488oFR,3.5,,,2023-04-15
2023-05-02,Spider-Man,2002,https://boxd.it/4c0USD,4,Yes,,2023-05-01
2023-05-02,Spider-Man 2,2004,https://boxd.it/4c0UXD,4.5,Yes,,2023-05-01
2023-05-12,Dazed and Confused,1993,https://boxd.it/4eHzij,4,,,2023-05-11
2023-05-21,Crater,2023,https://boxd.it/4gQngr,3.5,,,2023-05-20
2023-05-28,10 Things I Hate About You,1999,https://boxd.it/4ivFqZ,3.5,,,2023-05-27
2023-06-01,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/4jBBhl,4.5,,,2023-05-31
2023-06-09,Beau Is Afraid,2023,https://boxd.it/4lN9YD,4,,,2023-06-08
2023-06-11,Spider-Man: Across the Spider-Verse,2023,https://boxd.it/4mcFBh,4.5,Yes,,2023-06-09
2023-06-14,BlackBerry,2023,https://boxd.it/4n5oL5,4.5,,,2023-06-12
2023-06-15,The Flash,2023,https://boxd.it/4np9EN,3.5,,,2023-06-14
2023-06-19,Léon: The Professional,1994,https://boxd.it/4owIPz,5,,,2023-06-15
2023-06-19,Extraction,2020,https://boxd.it/4oHbKt,3,,,2023-06-16
2023-06-20,Extraction 2,2023,https://boxd.it/4oOf4P,4,,,2023-06-17
2023-06-21,Bottle Rocket,1996,https://boxd.it/4p7EJ7,4,,,2023-06-20
2023-07-05,Destiny,2006,https://boxd.it/4tbDt7,4.5,,,2023-07-04
2023-07-14,Mission: Impossible,1996,https://boxd.it/4vT3Gv,3.5,,,2023-07-13
2023-07-17,Mission: Impossible II,2000,https://boxd.it/4wNjyf,2.5,,,2023-07-16
2023-07-25,Barbie,2023,https://boxd.it/4zRu5t,3.5,,,2023-07-21
2023-08-04,Meg 2: The Trench,2023,https://boxd.it/4DPy4B,0.5,,,2023-08-03
2023-08-16,Oppenheimer,2023,https://boxd.it/4HG0i3,4.5,,,2023-08-15
2023-08-22,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,https://boxd.it/4JADm5,4,,,2023-08-20
2023-08-27,Talk to Me,2022,https://boxd.it/4L4kP7,4,,,2023-08-26
2023-09-18,Oppenheimer,2023,https://boxd.it/4Rvfrx,4.5,Yes,,2023-08-30
2023-09-11,Inside,2002,https://boxd.it/4Pp4ub,4,,,2023-09-10
2023-09-12,The Magician,2006,https://boxd.it/4PQZID,3.5,Yes,,2023-09-11
2023-09-19,Boss Wants a Happy Ending,2014,https://boxd.it/4RXbPL,1.5,Yes,,2023-09-18
2023-10-10,Fargo,1996,https://boxd.it/4YejGl,5,,,2023-09-29
2024-02-26,About Dry Grasses,2023,https://boxd.it/5UT15Z,4.5,,,2023-09-30
2023-10-12,No One Will Save You,2023,https://boxd.it/4YU8v1,3.5,,,2023-10-01
2023-10-10,Barbarian,2022,https://boxd.it/4Yf2p5,3.5,,,2023-10-07
2023-10-16,Fallen Leaves,2023,https://boxd.it/50gNCZ,4,,,2023-10-14
2023-10-16,The Book of Solutions,2023,https://boxd.it/50gO1Z,3.5,,,2023-10-14
2023-10-16,How to Have Sex,2023,https://boxd.it/50gP09,3,,,2023-10-14
2023-10-16,The Taste of Things,2023,https://boxd.it/50gPnd,3.5,,,2023-10-14
2023-10-16,Black Box,2023,https://boxd.it/50gRUj,3,,,2023-10-15
2023-10-16,Four Daughters,2023,https://boxd.it/50gSaV,4,,,2023-10-15
2023-10-20,Dream Scenario,2023,https://boxd.it/51lKQ9,4,,,2023-10-18
2023-11-06,The Call,2020,https://boxd.it/57xCep,3.5,,,2023-11-04
2023-12-04,Mortal World 2,2023,https://boxd.it/5gnfCp,2.5,,,2023-12-03
2023-12-11,Last Call for Istanbul,2023,https://boxd.it/5iUdcN,1.5,,,2023-12-11
2023-12-17,Chicken Run,2000,https://boxd.it/5kPzBX,3.5,Yes,,2023-12-16
2024-01-15,Spider-Man,2002,https://boxd.it/5Be9GB,4,Yes,,2024-01-01
2024-01-15,Cube,1997,https://boxd.it/5Beabf,4,,,2024-01-08
2024-01-10,The Wait,2020,https://boxd.it/5ybzVp,,,,2024-01-10
2024-01-17,Child's Play,1988,https://boxd.it/5C22qV,3.5,,,2024-01-16
2024-02-08,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/5MDqzr,5,Yes,,2024-02-03
2024-02-09,Chronicle,2012,https://boxd.it/5N3rA3,3.5,,,2024-02-08
2024-02-12,Elemental,2023,https://boxd.it/5OqLHt,3.5,,,2024-02-10
2024-02-12,The Odd Life of Timothy Green,2012,https://boxd.it/5OHxa5,3,,,2024-02-11
2024-02-13,Palm Springs,2020,https://boxd.it/5P86oN,4,,,2024-02-12
2024-03-10,Killers of the Flower Moon,2023,https://boxd.it/60YgmZ,4.5,,,2024-02-18
2024-02-26,About Dry Grasses,2023,https://boxd.it/5UT1if,4.5,Yes,,2024-02-25
2024-03-02,Dune: Part Two,2024,https://boxd.it/5X6L6D,5,,,2024-03-01
2024-03-11,The Holdovers,2023,https://boxd.it/61AThv,4.5,,,2024-03-02
2024-03-04,Nimona,2023,https://boxd.it/5YdSVB,4,,,2024-03-03
2024-03-08,American Fiction,2023,https://boxd.it/5ZPIab,4,,,2024-03-06
2024-03-10,Maestro,2023,https://boxd.it/60NNFD,3,,,2024-03-08
2024-03-09,Past Lives,2023,https://boxd.it/60s3Dp,4.5,,,2024-03-09
2024-03-10,Anatomy of a Fall,2023,https://boxd.it/60Y7Ol,4.5,,,2024-03-09
2024-03-11,The Zone of Interest,2023,https://boxd.it/61AwbT,3.5,,,2024-03-10
2024-03-11,Poor Things,2023,https://boxd.it/61APhL,5,,,2024-03-10
2024-03-13,Tomorrow Is Today,2022,https://boxd.it/62lTIl,3,,,2024-03-11
2024-03-13,Countdown,2019,https://boxd.it/62maWz,1,,,2024-03-12
2024-03-15,Last Night in Soho,2021,https://boxd.it/638peX,3.5,,,2024-03-14
2024-03-19,The Night House,2020,https://boxd.it/65bPMv,3.5,,,2024-03-18
2024-03-20,"Good Bye, Lenin!",2003,https://boxd.it/65NBCR,4,,,2024-03-20
2024-03-22,Step Brothers,2008,https://boxd.it/66wRW9,3.5,,,2024-03-21
2024-03-22,One-Minute Time Machine,2014,https://boxd.it/66yujx,4,,,2024-03-22
2024-03-24,Stranger Than Fiction,2006,https://boxd.it/67cxin,4,,,2024-03-23
2024-03-26,Miracle Mile,1988,https://boxd.it/68pzhV,4,,,2024-03-25
2024-03-27,Time Renegades,2016,https://boxd.it/68Ty6R,4,,,2024-03-26
2024-03-27,Billy Madison,1995,https://boxd.it/695MEd,3.5,,,2024-03-27
2024-03-28,Circle,2015,https://boxd.it/697hPt,3,,,2024-03-27
2024-03-28,Dune: Part Two,2024,https://boxd.it/69fgv9,5,Yes,,2024-03-27
2024-03-29,Escape Room,2019,https://boxd.it/69CENx,2.5,,,2024-03-28
2024-03-29,Bulletproof,1996,https://boxd.it/69ROSd,2.5,,,2024-03-29
2024-03-30,Time Lapse,2014,https://boxd.it/6a12dV,3,,,2024-03-29
2024-03-31,The Wedding Singer,1998,https://boxd.it/6aB7wZ,4,,,2024-03-30
2024-04-01,50 First Dates,2004,https://boxd.it/6bs3Up,3.5,Yes,,2024-03-31
2024-04-13,Past Lives,2023,https://boxd.it/6gjirf,4.5,Yes,,2024-04-12
2024-04-26,Tremors,1990,https://boxd.it/6lvPXR,4,,,2024-04-25
2024-05-23,Dune: Part Two,2024,https://boxd.it/6wGUfB,5,Yes,,2024-05-17
2024-06-03,Cars,2006,https://boxd.it/6BkAJn,5,Yes,,2024-06-02
2024-06-03,Cars 2,2011,https://boxd.it/6BkDGB,3,Yes,,2024-06-02
2024-06-03,Cars 3,2017,https://boxd.it/6BkERP,3,Yes,,2024-06-02
2024-06-22,Don't. Get. Out!,2018,https://boxd.it/6IKU3V,,,,2024-06-20
2024-06-22,Spider-Man: Into the Spider-Verse,2018,https://boxd.it/6IKVuX,5,Yes,,2024-06-20
2024-06-22,Mortal World,2018,https://boxd.it/6IKZCV,3.5,Yes,,2024-06-22
2024-06-22,Small Town Killers,2017,https://boxd.it/6IMDSL,,,,2024-06-22
2024-06-25,The Brass Teapot,2012,https://boxd.it/6JZ4OJ,,,,2024-06-22
2024-08-27,Inside Out 2,2024,https://boxd.it/7bWQ2z,4.5,,,2024-06-22
2024-08-01,X-Men,2000,https://boxd.it/70fveJ,4,Yes,,2024-07-31
2024-08-10,At the Bar,2007,https://boxd.it/7486Wj,3,,,2024-08-09
2024-08-14,Carrie,1976,https://boxd.it/75WqCH,4,,,2024-08-14
2024-08-27,Sosyete Şaban,1985,https://boxd.it/7c3C59,2.5,,,2024-08-15
2024-08-20,Alien,1979,https://boxd.it/78BSCZ,5,Yes,,2024-08-19
2024-08-20,Jaws,1975,https://boxd.it/78MsRB,5,Yes,,2024-08-19
2024-08-24,Train to Busan,2016,https://boxd.it/7aynKb,4,,,2024-08-24
2024-09-04,mid90s,2018,https://boxd.it/7fyVgf,4,,,2024-09-03
2024-09-19,Manchester by the Sea,2016,https://boxd.it/7me0Df,5,Yes,,2024-09-16
2024-09-21,Twilight,2008,https://boxd.it/7n7tAT,3,Yes,,2024-09-20
2024-10-07,Memoir of a Snail,2024,https://boxd.it/7ueLbf,4,,,2024-10-04
2024-10-07,On Becoming a Guinea Fowl,2024,https://boxd.it/7ueOLF,,,,2024-10-04
2024-10-07,Grand Tour,2024,https://boxd.it/7ueQur,4,,,2024-10-05
2024-10-07,The Second Act,2024,https://boxd.it/7uf56f,3,,,2024-10-06
2024-10-09,Marcello Mio,2024,https://boxd.it/7vmpuT,2.5,,,2024-10-07
2024-10-09,A Different Man,2024,https://boxd.it/7vn015,4,,,2024-10-08
2024-10-10,And Their Children After Them,2024,https://boxd.it/7w7nnl,3.5,,,2024-10-09
2024-10-10,Hot Sweet Sour,2017,https://boxd.it/7w7y9T,1,,,2024-10-10
2025-05-21,Spider-Man,2002,https://boxd.it/9L4vvn,4.5,Yes,,2025-01-01
2025-05-21,Spider-Man 2,2004,https://boxd.it/9L4xsb,4.5,Yes,,2025-01-01
2025-05-21,Spider-Man 3,2007,https://boxd.it/9L4xGd,4,Yes,,2025-01-01
2025-01-05,The Princess Bride,1987,https://boxd.it/8jPQd9,4.5,,,2025-01-04
2025-01-09,Labyrinth,1986,https://boxd.it/8nDBDD,3.5,,,2025-01-08
2025-02-03,A Son of the Sun,2008,https://boxd.it/8HROUP,3.5,,,2025-02-02
2025-02-07,Five Cities,2009,https://boxd.it/8KJ4sB,3.5,,,2025-02-04
2025-02-10,The Extreme Tragic Story of Celal Tan and His Family,2011,https://boxd.it/8MvGrL,2.5,,,2025-02-06
2025-02-19,Meet the Robinsons,2007,https://boxd.it/8SKCm7,3.5,,,2025-02-18
2025-03-16,Reality+,2014,https://boxd.it/98tddf,3.5,,,2025-03-16
2025-04-07,Bruce Almighty,2003,https://boxd.it/9l5e69,4.5,Yes,,2025-04-05
2025-05-04,Locked on You,2018,https://boxd.it/9B3hK7,1.5,,,2025-05-04
2025-05-05,When We First Met,2018,https://boxd.it/9BH33D,3,Yes,,2025-05-04
2025-05-05,Star Wars,1977,https://boxd.it/9BH3Oz,4.5,Yes,,2025-05-04
2025-05-05,The Empire Strikes Back,1980,https://boxd.it/9BH49H,5,Yes,,2025-05-04
2025-05-12,Spider-Man,2002,https://boxd.it/9FVXXB,4.5,Yes,,2025-05-11
2025-05-21,The Butterfly's Dream,2013,https://boxd.it/9KGxGf,3.5,,,2025-05-18
2025-05-23,Spider-Man 2,2004,https://boxd.it/9M4UTX,5,Yes,,2025-05-22
2025-05-25,Spider-Man 2,2004,https://boxd.it/9N7kH7,5,Yes,,2025-05-24
2025-05-30,Karate Kid: Legends,2025,https://boxd.it/9QmpdD,3,,,2025-05-27
2025-06-03,The Truman Show,1998,https://boxd.it/9T1lNR,5,Yes,,2025-06-02
2025-06-07,The Karate Kid,1984,https://boxd.it/9VbMnz,4,,,2025-06-06
2025-06-13,John Wick,2014,https://boxd.it/9YZxrN,4,Yes,,2025-06-12
2025-06-16,La Jetée,1962,https://boxd.it/a1maCR,4,,,2025-06-13
2025-06-16,Nick and Norah's Infinite Playlist,2008,https://boxd.it/a1lYGn,4,,,2025-06-14
2025-06-16,Twelve Monkeys,1995,https://boxd.it/a1m45x,5,Yes,,2025-06-14
2025-06-17,Oregon,2023,https://boxd.it/a1Zy7V,1.5,,,2025-06-17
2025-06-20,The Terminator,1984,https://boxd.it/a3Md0r,5,Yes,,2025-06-19
2025-06-28,The Surfer,2024,https://boxd.it/a8yz7h,3.5,,,2025-06-20
2025-06-28,Just Like Heaven,2005,https://boxd.it/a8yFm3,3.5,,,2025-06-21
2025-06-28,Family Switch,2023,https://boxd.it/a8yQAP,2,,,2025-06-23
2025-06-26,Terminator 2: Judgment Day,1991,https://boxd.it/a7zOHn,5,Yes,,2025-06-25
2025-06-30,F1,2025,https://boxd.it/aae0Zr,4,,,2025-06-29
2025-07-07,28 Days Later,2002,https://boxd.it/aeYEBx,4.5,,,2025-07-04
2025-07-07,28 Weeks Later,2007,https://boxd.it/aeZqqH,4,Yes,,2025-07-04
2025-07-07,Doom,2005,https://boxd.it/aeZGpP,2.5,,,2025-07-05
2025-07-17,Superman,2025,https://boxd.it/amqHaX,4,,,2025-07-13
2025-07-17,The Wedding Singer,1998,https://boxd.it/amqItV,4,Yes,,2025-07-14
2025-07-22,Pulp Fiction,1994,https://boxd.it/aqraDZ,5,Yes,,2025-07-21
2025-07-25,I Am Legend,2007,https://boxd.it/asJ5DT,4,Yes,,2025-07-24
2025-07-29,National Theatre Live: Dr. Strangelove,2025,https://boxd.it/awDtlD,3.5,,,2025-07-28
2025-07-30,Miracle Mile,1988,https://boxd.it/axsUGP,4,Yes,,2025-07-29
2025-07-31,Together,2025,https://boxd.it/axSi4Z,4,,,2025-07-30
2025-08-01,La La Land,2016,https://boxd.it/ayugNJ,5,Yes,,2025-07-31
2025-08-04,The Naked Gun: From the Files of Police Squad!,1988,https://boxd.it/aB5OB5,4,Yes,,2025-08-03
2025-08-05,Little Fish,2020,https://boxd.it/aBW4l7,4,,,2025-08-04
2025-08-08,Cars,2006,https://boxd.it/aEoJhf,5,Yes,,2025-08-08
2025-08-10,Shrek 2,2004,https://boxd.it/aFFFJn,5,Yes,,2025-08-09
2025-08-14,Finding Nemo,2003,https://boxd.it/aJ5slr,4.5,Yes,,2025-08-14
2025-08-20,Back to the Future,1985,https://boxd.it/aNhaVV,5,Yes,,2025-08-19
2025-08-21,Dear Santa,2024,https://boxd.it/aOeOXb,1,,,2025-08-21
2025-08-22,Inglourious Basterds,2009,https://boxd.it/aOTwtJ,5,Yes,,2025-08-21
2025-08-27,Ace Ventura: Pet Detective,1994,https://boxd.it/aSvZHD,4,Yes,,2025-08-26
2025-08-29,Ace Ventura: When Nature Calls,1995,https://boxd.it/aTKmK3,4,Yes,,2025-08-28
2025-08-31,Katma Değer Şaban,1985,https://boxd.it/aUTgWf,2.5,Yes,,2025-08-31
2025-09-23,Hard Eight,1996,https://boxd.it/b9k4aj,4,,,2025-09-22
2025-09-24,Boogie Nights,1997,https://boxd.it/b9YrqJ,5,,,2025-09-23
2025-09-29,Magnolia,1999,https://boxd.it/bcAvXr,5,,,2025-09-28
2025-10-11,Punch-Drunk Love,2002,https://boxd.it/bkhk8r,4,,,2025-09-29
2025-10-11,There Will Be Blood,2007,https://boxd.it/bkhnhL,5,,,2025-09-30
2025-10-11,The Master,2012,https://boxd.it/bkhsXx,4.5,,,2025-10-01
2025-10-11,Inherent Vice,2014,https://boxd.it/bkhw1R,4,,,2025-10-02
2025-10-11,Phantom Thread,2017,https://boxd.it/bkhBrb,4.5,,,2025-10-03
2025-10-11,Licorice Pizza,2021,https://boxd.it/bkhDzB,4.5,,,2025-10-04
2025-10-06,One Battle After Another,2025,https://boxd.it/bhinHJ,5,,,2025-10-05
2025-10-10,"Saban, Son of Saban",1977,https://boxd.it/bjUQjb,4.5,Yes,,2025-10-10
2025-10-27,Lucky Numbers,2000,https://boxd.it/bv4F31,1,,,2025-10-24
2025-10-27,Supernova,2000,https://boxd.it/bv4YTv,1.5,,,2025-10-25
2025-10-27,Brother in Love,2019,https://boxd.it/bvdVXd,3,Yes,,2025-10-26
2026-03-11,Kolpaçino,2009,https://boxd.it/dtGA0Z,2,Yes,,2026-03-08
2026-07-28,Ice Age,2002,https://boxd.it/ftNCh9,3.5,Yes,,2026-07-01
2026-07-03,Head-On,2004,https://boxd.it/f2NmEN,5,,,2026-07-02
2026-07-28,Madagascar,2005,https://boxd.it/ftNRFZ,3.5,Yes,,2026-07-03
2026-07-28,Toy Story,1995,https://boxd.it/ftOJn1,5,Yes,,2026-07-11
2026-07-28,Toy Story 2,1999,https://boxd.it/ftOMvH,5,Yes,,2026-07-12
2026-07-28,Toy Story 3,2010,https://boxd.it/ftONmB,5,Yes,,2026-07-13
2026-07-28,Toy Story 4,2019,https://boxd.it/ftOOfL,5,,,2026-07-14
2026-07-17,Flow,2024,https://boxd.it/fgAhhJ,5,,,2026-07-15
2026-07-28,Toy Story 5,2026,https://boxd.it/ftOP6v,5,,,2026-07-15
2026-07-28,Troy,2004,https://boxd.it/ftO8Ht,3.5,Yes,,2026-07-18
2026-07-28,Hereditary,2018,https://boxd.it/ftPiXX,,,,2026-07-18
2026-07-25,The Odyssey,2026,https://boxd.it/fpxJil,5,,,2026-07-24
2026-08-01,Spider-Man: Brand New Day,2026,https://boxd.it/fyZfjF,4,,,2026-08-01
2026-08-06,La La Land,2016,https://boxd.it/fFtqUB,5,Yes,,2026-08-01
2026-08-06,Madagascar: Escape 2 Africa,2008,https://boxd.it/fFtxWT,3.5,Yes,,2026-08-05
2026-08-07,Kung Fu Panda,2008,https://boxd.it/fH8QXH,4,Yes,,2026-08-07
2026-08-21,Eraserhead,1977,https://boxd.it/fWlaSL,4,,,2026-08-07
2026-08-12,Mulholland Drive,2001,https://boxd.it/fMxykH,5,,,2026-08-11
2026-08-13,Kung Fu Panda 2,2011,https://boxd.it/fNHITB,4,Yes,,2026-08-12
2026-08-21,The End of Oak Street,2026,https://boxd.it/fWmj0Z,4,,,2026-08-20
2026-08-25,The Odyssey,2026,https://boxd.it/g0yzUJ,5,Yes,,2026-08-23
2026-08-30,Fantastic Mr. Fox,2009,https://boxd.it/g5yMVb,4.5,Yes,,2026-08-29
2026-08-30,Arrival,2016,https://boxd.it/g5yR8N,5,Yes,,2026-08-29
2026-09-04,The Wedding Singer,1998,https://boxd.it/gav2xL,4,Yes,,2026-09-02
2026-09-04,Madagascar 3: Europe's Most Wanted,2012,https://boxd.it/gav4Ht,3.5,Yes,,2026-09-03
